Plant_ID,rgr_h_FM,rgr_h_MA,rgr_h_AM,rgr_h_MJ,rgr_l_FM,rgr_l_MA,rgr_l_AM,rgr_l_MJ,rgr_v_FM,rgr_v_MA,rgr_v_AM,rgr_v_MJ
E1.ESCCAL.1,0.06190145817054233,0.03242476805014444,NA,NA,0.02260717941931228,-0.009307941788181716,NA,NA,0.1010772112857182,0.028062433396204314,NA,NA
E8.CLAPUR.1,0.02665950694461328,0.054991873943175014,0.008829303520406754,NA,0.0476297781170488,0.023053335025190604,-0.028019915809460068,NA,0.08102090274837029,0.08632822556683101,0.042262378978390455,NA
G6.MADGRA.1,0.03543910608606806,0.04630664632022831,NA,NA,0.04571180708989176,0.06047679387514428,NA,NA,0.25781511752486275,0.10440634162013092,NA,NA
I5.MADGRA.1,0.04474153458912029,0.04620981203732968,0.04842313106777732,NA,0.022450309265084796,0.04887790229311422,0.05144445194291482,NA,0.10009595547846646,0.10828725980223129,0.0677987303141716,NA
I6.MADGRA.1,0.049510512897138946,0.03928849987805487,0.05018760659524688,NA,0.02475525644856948,0.04620981203732968,0.04870653998116711,NA,0.11934583050463385,0.07593405724450805,0.082440624468587,NA
I8.MADGRA.1,0.04574763733793087,0.04430453157599807,0.04335111919288826,NA,0.03612860398851715,0.030543024395805172,0.0544745908620756,NA,0.11136180332807787,0.07545591066384315,0.09480634711417643,NA
I2.ESCCAL.1,0.02244947420630798,0.05599248341337672,0.014525747060980986,-0.01382755818981248,0.04812159200482448,0.00522044014572394,0.03695254775932534,0.05225307521521034,0.10517511203990405,0.06370104743601435,0.07283724565420824,0.01437077843831109
B7.VICSAT.1,-0.006695034980722674,0.06508743924424583,NA,NA,0.012010575664421234,0.028630857226885395,NA,NA,0.03122183840948203,0.13813460742093953,NA,NA
I6.BRODIA.1,NA,0.015066170791435234,0.05176049974023136,NA,NA,0.019018161948920444,-0.03457287096117632,NA,NA,0.07438786651454286,0.0866304828217039,NA
G5.TRIHIR.1,0.061197418867286496,0.0246866879297075,0.02613421779671955,NA,0.03543910608606806,0.007718103671621197,0.0037966837423446835,NA,0.12938590171880804,0.087251292501577,0.06793094924969954,NA
D2.CLAPUR.1,0.032437208648653154,0.05213251794524476,0.012858455419173156,NA,0.0574033810115729,0.054120751580868584,-0.019259857390007566,NA,0.11376002162856169,0.11436185460178354,0.027507361680915412,NA
D6.CLAPUR.1,0.05011051873981472,0.0506608584581471,0.026514711987962524,NA,0.05287023359929277,0.028084152721151532,-0.0031276519714483722,NA,0.10793106757100919,0.09718965219601514,0.06371555512276927,NA
B5.EROBOT.1,0.09100197688328478,0.0437669722185245,0.0239425846675931,NA,0.01761467668158588,0.03279828207703884,0.03680301243301753,NA,0.16014538133389122,0.12654744734232137,0.011049981011101597,NA
C5.EROBOT.1,0.040689344024744806,0.06303886597927344,0.020773526409899094,NA,0.016364176010334772,0.037883182367865864,0.03865767970062041,NA,0.13103144080084894,0.11911198364803334,0.04270640062819305,NA
D1.CLAPUR.1,0.04394449154672439,0.015317744312614671,0.031139592415211057,NA,0.05296208208970677,0.015010522475783893,0.011616610848696892,NA,0.12821811218144238,0.04102136838026992,0.11352792959878069,NA
E1.CLAPUR.1,0.04225431879492729,0.01636417601033479,0.037068920823034465,NA,0.04797915062560287,0.05699718992986824,-0.010057024082827482,NA,0.12324950336215774,0.0743939049284705,0.08072606565966026,NA
E3.CLAPUR.1,0.02665950694461328,0.032632287473499354,0.053285204855909485,NA,0.04756779335188181,0.03935397244104441,0.0024586967082628947,NA,0.09152100515885285,0.08936826532861873,0.11246291664213434,NA
F1.CLAPUR.1,0.02166084939249829,0.050563347199773345,0.02816954586328486,NA,0.03964097892073459,0.0354013375532076,0.00103140516180792,NA,0.08015466742067302,0.128806878267201,0.06371555512276923,NA
D4.CLAPUR.1,0.027725887222397817,0.054380560638429186,0.021884354631669867,NA,0.05607194190623423,0.04595241050086602,-0.001747760293101604,NA,0.07783640596221254,0.10640215224725144,0.08654385778322671,NA
B2.CLAPUR.1,0.05772332529557488,0.0419123543267826,0.015006620988429756,NA,0.0362007629137475,0.05806639587234678,-0.008954497173981748,NA,0.12616153628165405,0.06223094640743539,0.04138235688743486,NA
C3.CLAPUR.1,0.04225431879492729,0.023104906018664845,0.04469710887191,NA,0.05331901388922655,0.05248193978460248,0.005426733965050857,NA,0.11295737590504068,0.12947014719145997,0.0828264862488822,NA
A8.CLAPUR.1,0.02390162691586018,0.06003034754141162,0.02708518979677155,NA,0.0370522323134155,0.037644090633241,0.008572229755742863,NA,0.0892332425940589,0.08399023721752773,0.04834662867706256,NA
B5.CLAPUR.1,0.0694794145014574,0.042900441844103424,0.008629766407680008,NA,0.032150926538819985,0.04512786650232442,-0.0074028125103425945,NA,0.13044176806717725,0.0752505758669906,0.05090090613338072,NA
I6.CLAPUR.1,0.049510512897138946,0.05013591322587581,0.0027015516835340084,NA,0.05331800343493388,0.04181222726924476,-0.05172589129673922,NA,0.15033473154578797,0.14286535504984352,-0.05142805337069115,NA
F4.CLAPUR.1,0.021660849392498294,0.06364919622408036,0.009010202226612534,NA,0.040194090705090876,0.05063307979911016,0.002159736769942382,NA,0.08274490678960326,0.14898216716686422,0.023493760140768132,NA
H6.CLAPUR.1,0.048518625702460454,0.027725887222397817,0.048595857675370877,NA,0.0567050941145927,0.02840966455676984,0.002681718293551596,NA,0.12031294995594166,0.0957116544352078,0.08399539371536545,NA
I2.EROCIC.1,0.08528092937014983,0.055992483413376724,0.0023827544951081194,NA,0.027479160915902856,0.044057026829065135,0.04075380292054161,NA,0.15738708953411162,0.1482020745221178,0.021715064988517517,NA
A2.EROCIC.1,0.0332786515877099,0.05524278826461088,0.003325072392526497,NA,0.02645707423150576,0.04460050104721373,0.04642832193514112,NA,0.11362082118055913,0.12429370590943664,0.012664101868785848,NA
B3.ESCCAL.1,0.023901626915860195,0.04779369486852307,0.003977478206265869,-0.017425419936391216,0.022132892626634287,0.03917561626429778,0.05508245740812451,-0.0023681564700979646,0.080107918007782,0.08637740343384681,0.040936513887078974,-0.021375193363265075
I7.CLAPUR.1,0.013553200775175134,0.06579428212759676,0.01975371644710251,NA,0.0447415345891203,0.04064315133893315,0.00977623132825154,NA,0.07690397822308184,0.07464262329279645,0.0468699896596372,NA
J8.CENMEL.1,0.055451774444795626,0.030650914156616443,0.04633886949807594,NA,0.017673310091161555,0.01934497526269449,0.09329902194651514,NA,0.1306409041317561,0.049741822979209344,0.10044314620205072,NA
J5.CENMEL.1,0.07783640596221253,0.0041728560195163356,0.05542685663053742,NA,0.01942031263126804,0.030044098973582026,0.08998464848624817,NA,0.16616738250312468,0.013996998652267667,0.11939580341040187,NA
H7.CLAPUR.1,0.04667480590117178,0.05175684163955502,0.02372517177510017,NA,0.06119741886728648,0.05206212530659201,0.026740052198379768,NA,0.08996259653268515,0.147161230059611,0.06891294265090282,NA
F5.CLAPUR.1,0.03578538450946883,0.056119186825406155,0.026595983135687635,NA,0.03858576446852156,0.06780953195299276,0.021331101065326263,NA,0.09958854743749973,0.11877702397065945,0.07555861146605786,NA
A5.CLAPUR.1,0.05634932844911972,0.05035473760545022,0.006230369151671147,NA,0.04732096962569486,0.07709543888942003,0.0019879654538872654,NA,0.1359452979011433,0.12230555801818675,0.05296563926513792,NA
B7.CLAPUR.1,0.029827497844365676,0.054207434223988396,0.012470839445775083,NA,0.05738492455597748,0.05264073926248052,0.002214961601681948,NA,0.10520956725068133,0.1187940995737157,0.034494873024072024,NA
H4.CLAPUR.1,0.05540811280884946,0.042905472090593956,0.01774715503978329,NA,0.06530263756441318,0.036500400361369964,0.019448065522699908,NA,0.13294233894865745,0.10324395189435787,0.0546017220571329,NA
J6.CLAPUR.1,0.05054768156110232,0.04047883071606763,0.014189466452917488,NA,0.06539667990940341,0.052750880844603804,0.01289850785141339,NA,0.11586409230587204,0.0991745171614265,0.06145768047608268,NA
E7.CLAPUR.1,0.0440435501655001,0.05363057218542093,0.029379769358568463,NA,0.06521598494904433,0.05804437587978593,0.023220274871238636,NA,0.12594554871375,0.11867985335539724,0.08072776730597969,NA
G5.CLAPUR.1,0.05262634900493147,0.04253202064006142,0.011929302968108712,NA,0.077534226139808,0.06146439053014559,0.001280903747442319,NA,0.14334567119549105,0.10143611425338209,0.04483089961092346,NA
G2.CLAPUR.1,0.05306954822697354,0.04465213150931713,0.017052433609334006,NA,0.07104072165697342,0.06455245307697298,0.02495087446382165,NA,0.145168417390329,0.10824654681127388,0.06843311569831503,NA
J3.CLAPUR.1,0.058653482751737075,0.053491148798578705,0.0219170328707116,NA,0.07339726564373056,0.06590412406845439,0.022807383770428125,NA,0.1535565813443003,0.11346773948425531,0.030066282666036347,NA
A1.ESCCAL.1,NA,0.04104683826682758,0.023068040555111136,-0.004446817092974243,NA,0.0018371097520131824,0.027950759363130285,0.036329248189259124,NA,0.1039103266833279,0.07608619653146036,0.006440607682708056
A1.HYPGLA.1,0.07939948596531193,0.02318554202279304,0.0547221458336799,NA,0.015585693922174394,0.015389890159306058,0.007570580853994243,NA,0.1796105244089086,0.06995197349192783,0.11819999575868825,NA
A3.BRODIA.1,NA,0.03452831161176863,NA,NA,NA,0.016167182877820034,NA,NA,NA,0.10812863728194544,NA,NA
A3.BROHOR.1,NA,0.05281725166844312,NA,NA,NA,0,NA,NA,NA,0.0890010088781341,NA,NA
A3.DAUPUS.1,0.04780325383172037,0.06071908242254969,0.02474907490408156,NA,0.023901626915860178,0.027766385814368338,0.010003486415011276,NA,0.11664993941358477,0.09334394053325883,0.0399823668448598,NA
A3.LUPBIC.1,0.020268505686279966,0.04443445663010384,NA,NA,0.030188577150134486,0.04137093793703206,NA,NA,0.06913285119616426,0.10134351552219785,NA,NA
A6.EROCIC.1,0.05549785904945173,0.03796251419682934,0.01919787260807066,NA,0.019673960636814238,0.018960784841345838,0.0186522116420148,NA,0.13443000134563593,0.05019020777188697,0.09165513508906027,NA
A6.ESCCAL.1,0.02796311090401134,0.04668015275597421,0.017916941949253484,-0.01908185733778869,0.0106949975277186,0.007163296304976673,0.04126702177420374,0.01885300461089454,0.0853253568938174,0.048196592528274164,0.11807693608223555,-0.013766604843223106
A7.CALMEN.1,0.023901626915860185,0.021004460016968037,NA,NA,0.027963110904011337,0.019860813714457526,NA,NA,0.08075192434990783,0.07606740781128152,NA,NA
A8.TRIHIR.1,0.03788318236786586,0.04324595017091351,0.026111312735874193,NA,0.04219915281455572,0.04877084583133638,0.008154088664004973,NA,0.08008979172015646,0.13719551823061424,0.06223150618278127,NA
B1.LUPBIC.1,0.03591220258028141,0.04996171905218276,NA,NA,0.04319872305156441,0.011505643352862338,NA,NA,0.04821133857816875,0.09611481981639969,NA,NA
B3.CALMEN.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4.GALPAR.1,0.051864737819871526,0.05119242118006587,0.005741953733735422,NA,0.05878441697373879,0.030330450738601557,0.0015013841896937368,NA,0.14118429524903794,0.13401533015823394,0.05364672185002838,NA
B4.HYPGLA.1,0.05549785904945173,0.07158720916306434,0.032595513623977015,NA,0.027963110904011337,0.011862089681461858,-0.005476258982001516,NA,0.10529640461824474,0.10918244486609531,0.08678379806899028,NA
B6.CALMEN.1,0.009920071463854515,0.04077336356234972,NA,NA,0.013981555452005676,-0.011925444356122488,NA,NA,0.07170488074758055,0.07898756897794564,NA,NA
B6.EROCIC.1,0.05981382949614159,0.05211637770387868,0.015468070129003133,NA,0.036714163344566494,0.042971114921053745,0.027616369591508875,NA,0.15734389576856175,0.14622814421172958,0.027153014229477638,NA
C2.CALMEN.1,NA,0.023104906018664842,NA,NA,NA,0.0074381183771403386,NA,NA,NA,0.04620981203732969,NA,NA
C3.ESCCAL.1,0.061901458170542316,0.021395129539079835,0.020562846914480334,0.09492738169608009,0.01106469509429926,-0.00958940241505936,0.04561996525635935,0.04694795681032154,0.1455200369695625,0.05676610271952549,0.07372047423256556,0.11487458788490951
C7.ESCCAL.1,0.06313881823105279,NA,NA,NA,0.027069907723807126,NA,NA,NA,0.1385702773480512,NA,NA,NA
C7.LUPMIC.1,0.02292737808911938,0.048460088141054666,0.020391875838715004,NA,0.07701635339554948,0.010981163142018446,0.06977647428038093,NA,0.07481230996100986,0.09238875686287693,0.08131576735948992,NA
C7.PHATAN.1,NA,0.04557778758559722,NA,NA,NA,0,NA,NA,NA,0.029217167599558756,NA,NA
E3.HYPGLA.1,0.06891382573954058,-0.013981555452005669,0.09572595157174699,NA,0.02152368415136241,-0.002555447315645575,-0.006904322749144496,NA,0.12855218775535468,-0.0035126751844994347,0.12598662481005385,NA
E6.MICCAL.1,0.03071183446991429,0.05318253630927038,NA,NA,0.05456383252392008,0.02337089388529101,NA,NA,0.10312457475582895,0.07600627559998152,NA,NA
E7.EROBOT.1,0.0422543187949273,0.020986695681972558,0.034087436392478,NA,0.01106469509429926,-0.004307464278210404,0.003513984016434803,NA,0.07825790953224786,0.016224244107583375,0.08522715658603737,NA
E7.PLAERE.1,0.02260717941931227,0.031639653322958906,NA,NA,0.010090933248749647,0.012241600700158178,NA,NA,0.06486149821423956,0.08943834587870263,NA,NA
E7.TRIHIR.1,0.03118962370062803,0.044719172939351313,0.00489440720639393,NA,0.026659506944613276,0.02790314314472918,0.006693581602481959,NA,0.09605112191486759,0.12207063335220197,0.042483828706689826,NA
E8.VICSAT.1,0.019093726396688118,0.041784599448844,NA,NA,0.04225431879492729,0.01102417076522763,NA,NA,0.07572604608257624,0.13198199363110127,NA,NA
F7.LUPMIC.1,0.02735839804230937,0.035439106086068053,0.021182446509680097,NA,0.017487993372981958,0.01458016528203411,0.05640162693397881,NA,0.0782976855309605,0.055573116056164606,0.06989259627510842,NA
H5.VICSAT.1,0.007198179074651926,0.06437751649736402,NA,NA,0.032632287473499354,0.01662061775846663,NA,NA,0.06692906974591398,0.1441889733954923,NA,NA
H6.HYPGLA.1,0.035439106086068053,0.06695905734286686,0.05693168212524389,NA,0.030822949839594726,-0.014708991205012687,0.00719205181129452,NA,0.11337180861190835,0.09702580743005092,0.0979244781151833,NA
I1.BRODIA.1,NA,0.03664750815068224,0.009907637331631457,NA,NA,0.004367560699223713,-0.03732596518614152,NA,NA,0.10976670923700729,-0.022568719014319536,NA
I1.CLAPUR.1,0.038572365734376335,0.05208113519606403,5.783922820730382e-4,NA,0.03829902842705698,0.05493305992351169,-0.03014946840858146,NA,0.07306048959985433,0.10361355660932717,0.033431670358303814,NA
I1.MADGRA.1,0.05299059717373053,0.03693730930022378,NA,NA,0.023281802200828677,0.0595959473668453,NA,NA,0.11797820253750145,0.05790001090289065,NA,NA
I2.CALMEN.1,0.04639862846279141,0.03717450208980738,NA,NA,0.04186522174009962,0.008744965468461097,NA,NA,0.11623755281601794,0.10386342945589139,NA,NA
I2.MICCAL.1,0.034980059586698205,0.04417791672837515,NA,NA,0.04841322372448767,0.036001878847235075,NA,NA,0.10802981536904888,0.09621675277846634,NA,NA
I3.PHATAN.1,0.04639862846279141,NA,NA,NA,0.027917474162088163,NA,NA,NA,0.12046329497985943,NA,NA,NA
I4.CLAPUR.1,0.05960881157163334,0.04088540061406808,-0.003820579206434153,NA,0.041453021328549826,0.02824907023394109,-0.004754474440933728,NA,0.1299673599326539,0.11387875492588684,-0.00957584754017094,NA
I5.CLAPUR.1,0.047205565713654266,0.032694308433724215,NA,NA,0.04901100425518396,0.011748021326664807,NA,NA,0.09864705079901735,0.0909523945607669,NA,NA
I6.ACMPAR.1,0.03272466899550554,0.038771693660189364,0.015389210435462746,NA,-0.015385104146159076,0.012649654056830117,-0.05372912476022585,NA,0.05747992544407502,0.04904840564867326,-0.01551037661821435,NA
J1.CLAPUR.1,0.027725887222397817,0.045823033399794585,0.01731090397498712,NA,0.03822045780109745,0.020435202106458245,-0.0198370047318973,NA,0.07515083384870738,0.08939689493630515,0.05095127587895795,NA
J2.ESCCAL.1,0.03665162927496621,0.03217560678691119,0.031053596720379495,0.02446176885768514,0.01942031263126804,0.03351990007077653,0.029053806788186653,0.03610279860036784,0.1083220080440884,0.0684697689715093,0.0975152578830556,0.027907557867177246
J6.TRIHIR.1,0.03923317012046905,0.039148842765480245,0.018991935463368477,NA,0.016218604324326577,0.04060259325407066,0.003117887109997183,NA,0.10361068661783308,0.12184180518373408,0.04632137679590832,NA
J8.CALMEN.1,0.04580529217212011,0.040343255666111424,NA,NA,0.03331636491740417,0.04804170682914863,NA,NA,0.06473899339257012,0.10457910633737394,NA,NA
E5.CALMEN.1,0.03840495500427413,0.04206633106073931,NA,NA,0.04455809347112224,0.031309765200899856,NA,NA,0.06846488338519714,0.11337180861190833,NA,NA
E6.CALMEN.1,0.05331901388922656,0.01805212219146525,NA,NA,0.029313078924880647,0,NA,NA,0.10680934894573699,0.0647522186188373,NA,NA
F2.LUPSUC.1,0.021660849392498294,0.03443202862452163,0.03247757223919313,NA,0.02166084939249829,0.03159623213359156,0.013079519616392392,NA,0.06917348345698901,0.08600077528262103,0.0436891564498616,NA
G4.EROCIC.1,0.04263728516071998,0.03675044019336294,0.019910667242871865,NA,0,0.026659506944613283,0.05802136739527715,NA,0.08992236398336495,0.10159271244446208,0.10726011359516752,NA
G4.PHATAN.1,0.048518625702460454,0.079440588450196,NA,NA,0.004972602575072847,0.02073063464356489,NA,NA,0.11222500266789805,0.10714541543534559,NA,NA
G5.EROBOT.1,NA,0.06475176479183932,0.03200454607234557,NA,NA,0.02853605172036066,0.031263787587557816,NA,NA,0.1085036630268372,0.052861585153748246,NA
G7.HYPGLA.1,0.0130795196163924,0.09337493215184814,0.038058327422566526,NA,0.0261590392327848,0.02212939018859854,-0.008467735560784022,NA,0.0697191151003276,0.12226178201741676,0.09250001706345187,NA
G8.CLAPUR.1,0.03543910608606806,0.052235518621276705,0.02218257987502257,NA,0.06390327318924463,0.023911085252992324,-0.006282860707022653,NA,0.10732546482285268,0.07549460412958026,0.024005249145224748,NA
H1.EROCIC.1,0.06277129513081656,0.06244702105484833,0.013657191188337203,NA,0.009280066853283251,0.028991223168322325,0.027518350059715674,NA,0.13159415845178787,0.12200094497206876,0.06454248967332181,NA
D3.BROMAD.1,NA,0.034715129160938704,NA,NA,NA,-0.006689023182071704,NA,NA,NA,0.06931471805599454,NA,NA
E5.AVEFAT.1,NA,0.047712132082930854,NA,NA,NA,0.004195262201554775,NA,NA,NA,0.08539881372347127,NA,NA
E5.BROHOR.1,NA,0,NA,NA,NA,0.017117040356844204,NA,NA,NA,0.031013263456600788,NA,NA
J4.PHATAN.1,0.058653482751737075,0.053491148798578705,NA,NA,0.0053412557049809005,-0.00899006476411815,NA,NA,0.12782304724160592,0.03763965497301289,NA,NA
J8.BROMAD.1,NA,0.04779360014876763,NA,NA,NA,0,NA,NA,NA,0.07601792261069454,NA,NA
J8.MICCAL.1,0.03440805060892446,0.04391695487783079,NA,NA,0.050707544748481756,0.030213844094905823,NA,NA,0.09407424568003313,0.07518670113745285,NA,NA
E5.ESCCAL.1,0.039600746814659936,0.029557765544327583,0.03626833943811761,0.0037299612687571562,0.010090933248749647,0.004616156246473333,0.029284548733534574,0.05609248903620075,0.04955053664460337,0.02470354132051158,0.10755140426877521,0.051146062970708485
J7.PHATAN.1,0.006500757179910996,0.06456387097452014,NA,NA,0.004711321426255352,0.003398726311542785,NA,NA,0.06327652956176041,0.035420206938601595,NA,NA
A3.VICSAT.1,0.007694605217731384,0.06105766728915952,NA,NA,0.01281253642870632,0.028386947370233215,NA,NA,0.056427369738711354,0.12402495907216346,NA,NA
A4.BRODIA.1,NA,0.04235133079920679,NA,NA,NA,-0.006080930165519744,NA,NA,NA,0.10769076845085668,NA,NA
A6.BROHOR.1,NA,0.04709357022275562,0.032536477869465334,NA,NA,0,-0.04603451954249448,NA,NA,0.06032743845343043,0.10564901360050294,NA
A6.MICCAL.1,0.02390162691586018,0.0584209588955344,NA,NA,0.04948567328583871,0.05705246204344793,NA,NA,0.10774362570334342,0.11433756962823262,NA,NA
A6.STIPUL.1,NA,0.0332912814747912,0.018733707582701226,-0.005608715983637304,NA,0.021004460016968048,-0.0060309067922759505,0.015164463386596902,NA,0.06598248333454668,0.0535530036032333,0.03967586924788864
A7.BROHOR.1,NA,0.034491558386762294,0.03593189013926365,NA,NA,0.005524895660422875,-0.04248771314802181,NA,NA,0.09367972358485092,0.06439295566930238,NA
A7.MICCAL.1,0.029217167599558738,0.042809927823880184,NA,NA,0.046518033321470996,0.02977000851542561,NA,NA,0.09898274771531598,0.09939605359339719,NA,NA
A8.LUPBIC.1,0.019297096135704232,0.040906870210576235,NA,NA,0.0106949975277186,0.026529355677390905,NA,NA,0.08290089043272436,0.09508259954427194,NA,NA
A8.MICCAL.1,0.034882790057878615,0.04618418374190738,NA,NA,0.03537423911674765,0.011709603428408174,NA,NA,0.09038064910733036,0.05490182230105227,NA,NA
A8.PLAERE.1,0.026661720283913157,0.027296561979945146,NA,NA,0.006695034980722681,0.006403305868703238,NA,NA,0.05216748566994206,0.04898201762879376,NA,NA
B2.BROMAD.1,NA,0.045444103773288676,NA,NA,NA,-0.009280066853283251,NA,NA,NA,0.09016327671263998,NA,NA
B3.BROHOR.1,NA,0.046463276851295685,NA,NA,NA,-0.01738698389460281,NA,NA,NA,0.08513646692896538,NA,NA
B4.ESCCAL.1,0.031596232133591556,0.049691775514424164,-0.011054895431692807,0.04561003067054611,0.017118513321168663,0.028705079832451613,0.014042114907288334,-0.00702689706161778,0.09807525432506173,0.11130161549905045,0.009711661997091255,0.03010029199045356
B5.BROHOR.1,NA,0.05937696823127651,-0.0164389755686732,NA,NA,-0.009366286209368675,-0.003815182646414929,NA,NA,0.04688261320329722,0.12716500959224739,NA
B5.LUPBIC.1,0.036200762913747506,0.05066960581591481,0.007961343277963374,NA,0.027963110904011344,0.03994480835744688,0.02097752732957564,NA,0.10766534471939379,0.12095185493308176,0.004235453798951161,NA
B5.PLAERE.1,0.023901626915860178,0.026949727408063385,NA,NA,0.032052964090488814,0.024698548669171212,NA,NA,0.0671987316564731,0.049516055429053595,NA,NA
B6.BROHOR.1,NA,0.041499616873831247,NA,NA,NA,0.01523362033926043,NA,NA,NA,0.10127584902289613,NA,NA
B6.BROMAD.1,NA,0.05662620181919346,NA,NA,NA,-0.006107040140536613,NA,NA,NA,0.09147738923556424,NA,NA
B6.ESCCAL.1,0.023901626915860185,0.038696376291351094,NA,NA,0.021930647128275745,-0.0017830771122480887,NA,NA,0.07782564869096004,0.068591088000599,NA,NA
B6.MICCAL.1,0.03974756930822019,0.05164827607723459,NA,NA,0.05843433519911751,0.028356135477195524,NA,NA,0.11145245005580076,0.07603884533854413,NA,NA
C4.GERDIS.1,0.0922267412614758,0.054838533167872655,NA,NA,0.01106469509429926,0,NA,NA,0.17731577291762232,0.054270484306044274,NA,NA
D2.VICSAT.1,0.01918292321047545,0.035545047548329614,NA,NA,0.03389191441548814,0.012712251884303472,NA,NA,0.09141725895477773,0.11448248469715291,NA,NA
D7.BROMAD.1,NA,0.049386818030807196,NA,NA,NA,0,NA,NA,NA,0.04999845598641374,NA,NA
D8.STIPUL.1,NA,0.04938681803080718,0.022666876535148435,-0.0031804247806044555,NA,0.01351550360360548,0.00965393114543249,-0.006928413862140224,NA,0.035211226850662386,0.0808593683272376,0.021749825029769684
E5.STIPUL.1,NA,0.043546023127387604,0.01438410362258905,0.012137437235166386,NA,0.005881340541740473,0.010136627702704116,-0.034575686170712897,NA,0.030466503510995196,0.02157615543388358,0.12148442382726543
E6.BROHOR.1,NA,0.050722472282379076,-0.0022420461554712875,NA,NA,0.007002080814123475,0.011816066238308106,NA,NA,0.08558522347075602,-0.013049668408352894,NA
G8.VICSAT.1,0.01738698389460281,0.04225431879492729,NA,NA,0.032040379774525264,0.006534578338284516,NA,NA,0.0941981908461237,0.07743468227597276,NA,NA
I2.BROHOR.1,NA,0.06244049694455887,NA,NA,NA,0.00899006476411815,NA,NA,NA,0.06653513014475901,NA,NA
I3.BROARE.1,NA,0.015963300742687217,-0.0035443613905708255,NA,NA,0.010884584195881744,-0.005547314698313079,NA,NA,0.06022556300134879,-0.0448175976546813,NA
I3.EROCIC.1,0.029574359119176732,0.042928611841032194,0.0021224860946621573,NA,0.018919467546888537,0.03142255830006556,0.019932185995313545,NA,0.10573924887677437,0.13309081181459992,0.0054607709102752365,NA
I7.BROMAD.1,NA,0.03433163402087843,NA,NA,NA,-0.008198883264609089,NA,NA,NA,0.054085111832552685,NA,NA
I7.LUPBIC.1,0.010274359730420747,0.06603338229555278,0.010461110947234417,NA,0.012016865593614747,0.027555952439482265,0.014159693041587929,NA,0.0047027794276857104,0.15013764438249272,0.038646113256958624,NA
J3.BROMAD.1,NA,0.045382885278490256,NA,NA,NA,-0.008198883264609103,NA,NA,NA,0.06318814025972277,NA,NA
J5.AVEFAT.1,0.02514434637689497,0.054813098163912735,-0.003979878850335955,NA,0.022384631517416907,0.03433163402087843,-0.006403305868703238,NA,0.1366120795137479,0.12091337208698982,-0.006721003400495074,NA
J5.BROHOR.1,NA,0.03717450208980739,NA,NA,NA,0.004471901363771041,NA,NA,NA,0.057775927992440634,NA,NA
J6.AVEBAR.1,0.016218604324326567,0.050104964573678704,0.034968557083371946,NA,0.09094390224483175,0.011420617921702042,-0.011523480584230502,NA,0.09405501028653909,0.11090469021905486,0.04910215279027731,NA
J6.PLAERE.1,0.021559860029307484,0.02863408537106734,NA,NA,0.016218604324326577,-0.012670784628380137,NA,NA,0.12988186807339588,0.06415796207833253,NA,NA
F3.EROBOT.1,0.04582303339979459,0.01653700276765125,0.03610284830021793,NA,0,0.03443202862452162,0.051319332364941864,NA,0.11777881755585852,0.061225682865120375,0.09118502010051208,NA
F3.VICSAT.1,0.017487993372981958,0.04102014023702885,NA,NA,0.03280694139058368,-8.730278615272397e-4,NA,NA,0.0782976855309605,0.04891122894147188,NA,NA
F4.BROMAD.1,NA,0.039973686568432566,NA,NA,NA,0.009127329456106281,NA,NA,NA,0.07588588914871398,NA,NA
G1.VICSAT.1,0.02168044423748752,0.029422035197353875,NA,NA,0.03082294983959472,-0.008829786217096154,NA,NA,0.09075160991279986,0.08963429206271016,NA,NA
G2.LUPBIC.1,0.03204037977452527,0.03772420203891254,0.014096181478379434,NA,0.018703822427514262,0.027421146456004814,0.01589057870039381,NA,0.11221785431643853,0.10753133900264232,0.010803060815667473,NA
G4.BROARE.1,NA,0.01245334911899605,0.005683659698280018,NA,NA,0.02230071135588239,0.024979970311441405,NA,NA,0.05011444771723707,0.008171283977566316,NA
H3.BROARE.1,NA,0.006974135485791102,0.003448112168589587,NA,NA,0.01301689601738511,0.008644843867685159,NA,NA,0.0530813158833265,-0.0113732235907073,NA
I6.HYPGLA.1,0.0392361531667182,0.10574942617661633,-0.018094108829223406,NA,0.015547073973494483,0.029345290754936394,-0.020240344408891255,NA,0.10799654109002454,0.1354891988531195,0.017384278754918128,NA
D8.CALMEN.1,0.0366516292749662,NA,NA,NA,0.047039958091341184,NA,NA,NA,0.10556229318461036,NA,NA,NA
A5.EROBOT.1,0.05549785904945173,0.04815864257929034,NA,NA,0.01984014292770902,0.053978429374568475,NA,NA,0.13526614808775497,0.11849607809364668,NA,NA
E5.CORFIL.1,0.059247886190274955,0.06590560959706326,-0.020992380889361395,0.031133369363517734,0.026659506944613283,-0.026667050747886063,0.02952423475658814,0.021676160669737047,0.08957316928120843,0.08179194782602435,-0.0027486086120045755,-0.013234372711346037
G4.MIRMUL.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J1.GERDIS.1,0.04652603239222723,0.02446122935155102,NA,NA,0.013458889464848517,0.03578538450946884,NA,NA,0.08808684005086179,0.07508339223596963,NA,NA
